id,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,target
39279,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5,0,0,0,24,0,0,0,4,0,1,0,2,6,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,8,3,0,0,Class_8
39319,1,9,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,12,0,0,0,12,1,0,0,0,0,0,0,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,2,1,0,17,1,1,0,0,0,1,24,0,2,0,0,0,0,4,0,0,1,0,0,0,4,0,0,0,Class_8
39359,1,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,11,3,0,0,0,18,1,0,1,0,0,1,0,6,0,0,0,0,3,1,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,7,0,3,0,0,0,3,0,1,27,0,15,0,0,0,14,0,73,23,0,1,1,0,0,0,8,0,0,1,0,0,0,30,0,0,0,Class_8
39399,7,2,0,1,2,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,1,10,0,3,0,0,1,1,0,2,1,0,2,0,0,0,1,39,0,3,1,0,0,0,2,1,1,0,Class_8
39439,0,0,22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,28,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,6,0,2,0,0,0,0,0,0,2,0,0,0,0,Class_8
39479,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,20,0,0,0,0,1,1,22,0,1,0,0,0,0,1,0,0,1,1,0,0,6,0,0,0,Class_8
39519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,Class_8
39559,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,4,5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_8
39599,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,30,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_8
39639,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Class_8
39679,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,1,0,1,0,0,6,0,0,2,0,0,0,0,0,0,0,1,0,0,8,0,0,3,0,0,0,11,0,0,0,Class_8
39719,1,1,1,1,0,0,4,6,0,0,2,1,0,2,0,0,0,0,2,4,0,2,0,31,0,0,0,0,0,1,0,4,2,0,1,1,1,4,0,0,8,0,0,2,2,0,0,7,1,1,0,0,0,1,1,0,1,46,0,0,0,1,3,1,0,2,23,0,35,1,0,0,5,1,1,39,0,2,0,0,0,0,1,0,0,2,0,0,0,3,6,0,0,Class_8
39759,1,0,0,2,0,0,1,3,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,5,1,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,12,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Class_8
39799,0,0,2,0,0,0,0,2,0,1,1,0,1,3,0,1,0,4,0,3,0,1,2,6,2,0,0,0,0,0,1,4,0,0,1,4,1,0,2,2,0,1,0,0,0,0,20,4,0,1,0,1,0,14,2,0,6,1,0,0,0,0,0,4,0,6,6,3,1,2,5,0,0,0,2,3,1,9,0,1,0,0,0,0,0,0,3,1,2,0,0,0,0,Class_8
39839,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,15,1,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,Class_8
39879,0,0,12,10,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,4,4,4,0,2,0,8,0,20,0,0,10,0,0,0,30,0,0,4,0,2,0,2,2,2,0,10,0,0,12,0,0,10,0,22,0,0,0,0,2,2,0,2,0,2,0,6,0,0,0,2,0,4,0,20,2,0,2,0,0,6,0,0,0,0,2,0,0,0,10,4,0,0,0,Class_8
39919,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,2,0,0,0,0,Class_8
39959,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,3,0,0,1,1,0,1,2,0,0,0,0,0,1,0,0,3,0,2,0,2,0,2,1,0,0,0,0,1,0,0,0,10,0,0,6,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,3,0,1,0,0,0,Class_8
39999,2,12,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,11,8,0,1,0,25,0,0,0,0,0,1,0,2,1,0,0,2,1,3,2,1,1,0,0,1,0,1,0,2,1,1,1,2,0,1,0,0,0,73,0,0,0,0,0,2,0,0,2,0,18,0,0,0,9,4,2,11,0,1,0,0,0,0,13,0,0,1,0,1,0,46,1,0,0,Class_8
40039,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,8,0,2,0,1,0,0,0,0,10,0,1,1,0,0,12,2,1,4,0,0,1,0,0,0,21,0,0,0,0,0,0,2,0,0,0,Class_8
40079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,4,4,0,2,3,1,0,1,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,Class_8
40119,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,21,0,0,0,1,0,0,0,1,3,0,4,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,9,2,0,0,Class_8
40159,0,5,1,0,1,0,0,2,0,0,1,0,0,0,0,1,1,1,2,3,0,0,7,7,0,0,0,0,0,0,0,0,0,0,4,0,1,7,3,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,5,0,0,0,0,2,0,0,0,2,0,7,1,0,1,0,5,0,3,0,2,0,1,0,0,1,0,0,0,1,0,0,9,0,1,0,Class_8
40199,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,10,0,0,0,3,24,0,0,0,0,0,0,0,2,0,0,1,0,0,4,2,1,0,0,0,1,1,0,0,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,32,2,0,0,1,1,0,39,0,1,4,1,0,0,2,0,1,0,0,0,0,5,0,0,0,Class_8
40239,0,1,0,0,1,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0,0,1,2,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,6,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,3,0,0,0,0,Class_8
40279,2,0,0,0,0,0,0,1,3,0,0,1,0,0,0,3,0,5,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,1,0,0,4,3,0,0,1,1,0,3,0,0,0,1,0,1,0,4,0,1,1,3,3,10,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Class_8
40319,0,0,2,1,2,0,0,0,0,1,0,1,1,0,0,4,0,1,0,1,0,2,0,3,2,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,1,0,0,0,5,0,0,0,1,2,19,0,1,0,1,0,3,0,0,0,1,0,9,0,0,0,0,0,0,1,0,1,0,0,3,0,Class_8
40359,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,8,0,0,0,3,0,0,0,0,7,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Class_8
40399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,2,1,0,1,1,1,0,0,0,0,Class_8
40439,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,7,0,0,1,0,4,0,0,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,1,0,0,0,0,0,1,3,0,17,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,Class_8
40479,0,1,2,4,0,0,0,2,0,4,1,0,0,3,1,0,0,0,0,3,0,1,0,11,3,2,0,0,0,0,0,5,0,2,2,2,3,17,1,2,1,0,0,1,1,0,0,2,1,3,0,1,0,2,1,0,0,0,0,1,0,1,1,4,1,1,15,0,15,7,0,0,0,0,0,22,0,0,0,0,0,0,1,0,4,1,0,0,0,4,0,0,0,Class_8
40519,0,0,0,0,0,0,2,6,1,6,0,0,0,0,0,1,0,0,1,9,0,0,0,10,0,0,0,0,2,3,0,2,1,0,0,0,3,7,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,1,3,0,5,1,0,1,0,0,0,20,2,4,2,5,8,2,0,0,1,0,4,0,0,4,0,0,0,0,6,0,3,0,2,0,1,17,0,0,0,Class_8
40559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,5,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,Class_8
40599,2,8,1,1,0,0,5,0,0,0,2,0,1,0,1,4,0,2,0,4,0,9,1,3,1,0,0,2,3,0,0,0,1,1,0,0,0,7,0,0,1,3,0,6,0,0,1,0,1,2,0,0,1,16,5,0,0,23,0,0,0,2,0,2,0,4,0,0,6,3,0,2,0,1,1,3,0,0,0,0,0,0,2,0,0,0,2,0,0,12,7,0,0,Class_8
40639,0,0,2,1,0,0,0,0,0,0,2,4,2,1,0,2,0,4,0,2,6,4,0,39,1,1,52,0,0,0,7,6,0,0,9,3,0,0,0,4,0,0,2,2,0,6,0,4,0,0,0,48,0,12,0,0,1,1,0,2,2,0,1,0,0,0,13,0,2,0,0,0,0,172,2,2,0,0,0,18,0,0,0,0,0,0,0,0,0,2,0,0,2,Class_8
40679,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2,0,0,2,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,6,0,5,0,0,1,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Class_8
40719,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_8
40759,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Class_8
40799,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,5,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,Class_8
40839,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,2,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,2,1,0,0,0,0,0,0,2,0,4,0,14,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,47,0,0,1,Class_8
40879,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,1,0,5,0,0,0,3,2,7,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Class_8
40919,3,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,31,0,0,0,0,9,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,2,1,3,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Class_8
40959,2,2,0,0,0,0,0,2,2,0,1,0,0,3,0,0,2,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,2,0,0,4,0,1,0,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,28,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,Class_8
40999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_8
41039,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,3,0,3,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,4,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,Class_8
41079,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,3,1,0,10,0,1,2,0,1,1,0,2,3,0,1,0,1,0,0,9,0,0,1,0,0,0,7,0,0,1,Class_8
41119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,3,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Class_8
41159,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,0,0,0,8,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,8,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,Class_8
41199,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,7,4,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,Class_8
41239,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,35,0,0,0,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,Class_8
41279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,Class_8
41319,1,2,1,1,1,0,0,0,0,1,4,0,0,1,0,0,0,0,1,8,0,0,0,6,0,0,0,0,0,0,1,0,0,0,7,0,0,5,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,2,0,3,4,2,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,0,0,1,15,0,0,0,Class_8
41359,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,26,0,0,0,0,2,0,6,0,1,0,1,0,0,8,0,0,0,0,1,0,4,1,0,0,Class_8
41399,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Class_8
41439,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,1,2,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,4,0,0,14,0,1,1,0,1,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,Class_8
41479,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,9,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Class_8
41519,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,5,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,0,0,2,2,0,0,0,0,1,0,0,0,2,2,3,0,0,0,0,0,0,2,4,0,0,2,1,0,0,0,1,4,0,20,4,0,0,0,6,0,3,0,0,1,1,0,0,3,0,1,2,0,1,2,54,0,0,2,Class_8
41559,2,4,6,27,0,0,0,0,0,0,0,0,0,0,2,5,0,4,0,5,6,2,2,0,0,5,6,3,2,5,59,0,0,4,55,2,0,5,8,18,0,0,2,8,0,5,0,3,12,2,4,7,0,6,0,8,2,0,0,0,0,4,2,0,4,2,7,2,0,6,0,1,0,3,2,0,0,0,0,10,0,2,6,0,0,0,0,2,6,0,1,0,0,Class_8
41599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4,3,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Class_8
41639,0,2,1,0,0,0,8,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,2,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,Class_8
41679,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,4,0,0,0,0,1,2,1,0,0,0,0,0,0,2,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Class_8
41719,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Class_8
41759,0,3,0,1,0,0,0,1,0,0,4,0,1,0,1,4,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,0,0,2,0,0,0,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,10,0,0,0,0,0,0,6,0,0,0,Class_8
41799,0,2,1,1,0,0,1,1,0,0,2,1,1,0,0,3,0,3,6,6,0,4,0,8,0,0,0,0,0,0,0,3,1,0,0,2,1,2,1,0,0,1,0,4,0,0,0,2,2,0,0,0,1,9,3,0,0,3,0,0,0,1,0,0,0,3,7,0,20,1,0,0,1,0,0,4,0,6,1,3,0,0,6,0,0,0,0,0,0,58,0,0,1,Class_8
41839,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Class_8
41879,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_8
41919,1,4,0,1,0,1,0,0,1,0,3,0,11,1,1,1,6,0,7,6,0,0,2,32,0,0,0,0,0,0,0,8,1,0,3,3,0,3,2,1,4,0,0,0,1,0,0,4,0,3,0,2,0,1,3,1,2,93,0,0,0,0,1,1,1,0,25,1,22,0,0,1,5,9,4,27,0,6,5,2,0,0,5,0,0,4,0,0,0,25,3,0,2,Class_8
41959,0,2,0,0,0,0,1,1,3,10,0,0,0,1,2,0,0,0,0,4,0,2,0,9,2,0,0,0,1,0,0,3,0,0,0,2,3,0,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,2,0,4,0,0,9,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,7,0,0,0,Class_8
41999,0,4,0,4,0,0,0,0,0,0,2,0,0,0,0,10,6,30,4,2,0,2,2,8,0,8,0,0,0,2,14,0,0,4,62,2,0,6,10,0,0,0,0,4,0,0,0,0,0,16,0,2,0,10,0,2,0,0,0,0,2,2,0,0,2,6,18,0,0,4,0,2,6,4,2,0,0,0,0,16,0,0,0,0,6,4,0,0,6,4,0,0,6,Class_8
